CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO
ES0031102943943001EY0F;05/10/2025;23;0,293;0;;R
ES0031102943943001EY0F;05/10/2025;24;0,212;0;;R
ES0031102943943001EY0F;06/10/2025;1;0,16;0;;R
ES0031102943943001EY0F;06/10/2025;2;0,178;0;;R
ES0031102943943001EY0F;06/10/2025;3;0,142;0;;R
ES0031102943943001EY0F;06/10/2025;4;0,183;0;;R
ES0031102943943001EY0F;06/10/2025;5;0,218;0;;R
ES0031102943943001EY0F;06/10/2025;6;0,177;0;;R
ES0031102943943001EY0F;06/10/2025;7;0,167;0;;R
ES0031102943943001EY0F;06/10/2025;8;0,157;0;;R
ES0031102943943001EY0F;06/10/2025;9;0,302;0;;R
ES0031102943943001EY0F;06/10/2025;10;0,196;0;;R
ES0031102943943001EY0F;06/10/2025;11;0;0,092;;R
ES0031102943943001EY0F;06/10/2025;12;0;0,571;;R
ES0031102943943001EY0F;06/10/2025;13;0;0,926;;R
ES0031102943943001EY0F;06/10/2025;14;0;1,414;;R
ES0031102943943001EY0F;06/10/2025;15;0;1,662;;R
ES0031102943943001EY0F;06/10/2025;16;0;1,958;;R
ES0031102943943001EY0F;06/10/2025;17;0;1,477;;R
ES0031102943943001EY0F;06/10/2025;18;0;1,15;;R
ES0031102943943001EY0F;06/10/2025;19;0;0,194;;R
ES0031102943943001EY0F;06/10/2025;20;0,418;0;;R
ES0031102943943001EY0F;06/10/2025;21;0,444;0;;R
ES0031102943943001EY0F;06/10/2025;22;0,367;0;;R
ES0031102943943001EY0F;06/10/2025;23;0,401;0;;R
ES0031102943943001EY0F;06/10/2025;24;0,344;0;;R
ES0031102943943001EY0F;07/10/2025;1;0,29;0;;R
ES0031102943943001EY0F;07/10/2025;2;0,236;0;;R
ES0031102943943001EY0F;07/10/2025;3;0,219;0;;R
ES0031102943943001EY0F;07/10/2025;4;0,234;0;;R
ES0031102943943001EY0F;07/10/2025;5;0,205;0;;R
ES0031102943943001EY0F;07/10/2025;6;0,231;0;;R
ES0031102943943001EY0F;07/10/2025;7;0,211;0;;R
ES0031102943943001EY0F;07/10/2025;8;0,222;0;;R
ES0031102943943001EY0F;07/10/2025;9;0,194;0;;R
ES0031102943943001EY0F;07/10/2025;10;0;0,226;;R
ES0031102943943001EY0F;07/10/2025;11;0;1,072;;R
ES0031102943943001EY0F;07/10/2025;12;0;1,748;;R
ES0031102943943001EY0F;07/10/2025;13;0;2,118;;R
ES0031102943943001EY0F;07/10/2025;14;0;2,27;;R
ES0031102943943001EY0F;07/10/2025;15;0;1,589;;R
ES0031102943943001EY0F;07/10/2025;16;0;1,873;;R
ES0031102943943001EY0F;07/10/2025;17;0;1,562;;R
ES0031102943943001EY0F;07/10/2025;18;0;0,816;;R
ES0031102943943001EY0F;07/10/2025;19;0;0,141;;R
ES0031102943943001EY0F;07/10/2025;20;0,239;0;;R
ES0031102943943001EY0F;07/10/2025;21;0,387;0;;R
ES0031102943943001EY0F;07/10/2025;22;0,443;0;;R
ES0031102943943001EY0F;07/10/2025;23;0,306;0;;R
ES0031102943943001EY0F;07/10/2025;24;0,271;0;;R
ES0031102943943001EY0F;08/10/2025;1;0,53;0;;R
ES0031102943943001EY0F;08/10/2025;2;0,595;0;;R
ES0031102943943001EY0F;08/10/2025;3;0,542;0;;R
ES0031102943943001EY0F;08/10/2025;4;0,202;0;;R
ES0031102943943001EY0F;08/10/2025;5;0,168;0;;R
ES0031102943943001EY0F;08/10/2025;6;0,193;0;;R
ES0031102943943001EY0F;08/10/2025;7;0,161;0;;R
ES0031102943943001EY0F;08/10/2025;8;0,189;0;;R
ES0031102943943001EY0F;08/10/2025;9;0,35;0;;R
ES0031102943943001EY0F;08/10/2025;10;0,195;0;;R
ES0031102943943001EY0F;08/10/2025;11;0;0,201;;R
ES0031102943943001EY0F;08/10/2025;12;0;0,949;;R
ES0031102943943001EY0F;08/10/2025;13;0;2,051;;R
ES0031102943943001EY0F;08/10/2025;14;0;2,335;;R
ES0031102943943001EY0F;08/10/2025;15;0;2,34;;R
ES0031102943943001EY0F;08/10/2025;16;0;2,169;;R
ES0031102943943001EY0F;08/10/2025;17;0;1,657;;R
ES0031102943943001EY0F;08/10/2025;18;0;1,025;;R
ES0031102943943001EY0F;08/10/2025;19;0;0,361;;R
ES0031102943943001EY0F;08/10/2025;20;0,308;0;;R
ES0031102943943001EY0F;08/10/2025;21;0,476;0;;R
ES0031102943943001EY0F;08/10/2025;22;0,423;0;;R
ES0031102943943001EY0F;08/10/2025;23;0,458;0;;R
ES0031102943943001EY0F;08/10/2025;24;0,397;0;;R
ES0031102943943001EY0F;09/10/2025;1;0,308;0;;R
ES0031102943943001EY0F;09/10/2025;2;0,223;0;;R
ES0031102943943001EY0F;09/10/2025;3;0,249;0;;R
ES0031102943943001EY0F;09/10/2025;4;0,224;0;;R
ES0031102943943001EY0F;09/10/2025;5;0,303;0;;R
ES0031102943943001EY0F;09/10/2025;6;0,248;0;;R
ES0031102943943001EY0F;09/10/2025;7;0,24;0;;R
ES0031102943943001EY0F;09/10/2025;8;0,239;0;;R
ES0031102943943001EY0F;09/10/2025;9;0,342;0;;R
ES0031102943943001EY0F;09/10/2025;10;0,298;0;;R
ES0031102943943001EY0F;09/10/2025;11;0;0,797;;R
ES0031102943943001EY0F;09/10/2025;12;0;1,531;;R
ES0031102943943001EY0F;09/10/2025;13;0;2,073;;R
ES0031102943943001EY0F;09/10/2025;14;0;1,437;;R
ES0031102943943001EY0F;09/10/2025;15;0;1,618;;R
ES0031102943943001EY0F;09/10/2025;16;0;1,891;;R
ES0031102943943001EY0F;09/10/2025;17;0;1,543;;R
ES0031102943943001EY0F;09/10/2025;18;0;0,882;;R
ES0031102943943001EY0F;09/10/2025;19;0;0,069;;R
ES0031102943943001EY0F;09/10/2025;20;0,441;0;;R
ES0031102943943001EY0F;09/10/2025;21;0,735;0;;R
ES0031102943943001EY0F;09/10/2025;22;0,542;0;;R
ES0031102943943001EY0F;09/10/2025;23;0,363;0;;R
ES0031102943943001EY0F;09/10/2025;24;0,3;0;;R
ES0031102943943001EY0F;10/10/2025;1;0,292;0;;R
ES0031102943943001EY0F;10/10/2025;2;0,973;0;;R
ES0031102943943001EY0F;10/10/2025;3;0,645;0;;R
ES0031102943943001EY0F;10/10/2025;4;0,314;0;;R
ES0031102943943001EY0F;10/10/2025;5;0,24;0;;R
ES0031102943943001EY0F;10/10/2025;6;0,215;0;;R
ES0031102943943001EY0F;10/10/2025;7;0,254;0;;R
ES0031102943943001EY0F;10/10/2025;8;0,215;0;;R
ES0031102943943001EY0F;10/10/2025;9;0,429;0;;R
ES0031102943943001EY0F;10/10/2025;10;0,142;0;;R
ES0031102943943001EY0F;10/10/2025;11;0;0,976;;R
ES0031102943943001EY0F;10/10/2025;12;0;1,492;;R
ES0031102943943001EY0F;10/10/2025;13;0;1,927;;R
ES0031102943943001EY0F;10/10/2025;14;0;2,06;;R
ES0031102943943001EY0F;10/10/2025;15;0;1,402;;R
ES0031102943943001EY0F;10/10/2025;16;0;1,855;;R
ES0031102943943001EY0F;10/10/2025;17;0;1,48;;R
ES0031102943943001EY0F;10/10/2025;18;0;0,908;;R
ES0031102943943001EY0F;10/10/2025;19;0;0,145;;R
ES0031102943943001EY0F;10/10/2025;20;0,338;0;;R
ES0031102943943001EY0F;10/10/2025;21;0,486;0;;R
ES0031102943943001EY0F;10/10/2025;22;0,364;0;;R
ES0031102943943001EY0F;10/10/2025;23;0,286;0;;R
ES0031102943943001EY0F;10/10/2025;24;0,304;0;;R
ES0031102943943001EY0F;11/10/2025;1;0,198;0;;R
ES0031102943943001EY0F;11/10/2025;2;0,186;0;;R
ES0031102943943001EY0F;11/10/2025;3;0,203;0;;R
ES0031102943943001EY0F;11/10/2025;4;0,175;0;;R
ES0031102943943001EY0F;11/10/2025;5;0,195;0;;R
ES0031102943943001EY0F;11/10/2025;6;0,187;0;;R
ES0031102943943001EY0F;11/10/2025;7;0,178;0;;R
ES0031102943943001EY0F;11/10/2025;8;0,206;0;;R
ES0031102943943001EY0F;11/10/2025;9;0,153;0;;R
ES0031102943943001EY0F;11/10/2025;10;0;0,106;;R
ES0031102943943001EY0F;11/10/2025;11;0;1,195;;R
ES0031102943943001EY0F;11/10/2025;12;0;1,718;;R
ES0031102943943001EY0F;11/10/2025;13;0;1,593;;R
ES0031102943943001EY0F;11/10/2025;14;0;1,665;;R
ES0031102943943001EY0F;11/10/2025;15;0;1,578;;R
ES0031102943943001EY0F;11/10/2025;16;0;1,859;;R
ES0031102943943001EY0F;11/10/2025;17;0;1,496;;R
ES0031102943943001EY0F;11/10/2025;18;0;0,865;;R
ES0031102943943001EY0F;11/10/2025;19;0;0,145;;R
ES0031102943943001EY0F;11/10/2025;20;0,381;0;;R
ES0031102943943001EY0F;11/10/2025;21;0,498;0;;R
ES0031102943943001EY0F;11/10/2025;22;0,268;0;;R
ES0031102943943001EY0F;11/10/2025;23;0,459;0;;R
ES0031102943943001EY0F;11/10/2025;24;0,309;0;;R
ES0031102943943001EY0F;12/10/2025;1;0,713;0;;R
ES0031102943943001EY0F;12/10/2025;2;0,634;0;;R
ES0031102943943001EY0F;12/10/2025;3;0,625;0;;R
ES0031102943943001EY0F;12/10/2025;4;0,205;0;;R
ES0031102943943001EY0F;12/10/2025;5;0,21;0;;R
ES0031102943943001EY0F;12/10/2025;6;0,189;0;;R
ES0031102943943001EY0F;12/10/2025;7;0,212;0;;R
ES0031102943943001EY0F;12/10/2025;8;0,195;0;;R
ES0031102943943001EY0F;12/10/2025;9;0,17;0;;R
ES0031102943943001EY0F;12/10/2025;10;0,007;0;;R
ES0031102943943001EY0F;12/10/2025;11;0;0,716;;R
ES0031102943943001EY0F;12/10/2025;12;0;0,18;;R
ES0031102943943001EY0F;12/10/2025;13;0;0,675;;R
ES0031102943943001EY0F;12/10/2025;14;0;0,694;;R
ES0031102943943001EY0F;12/10/2025;15;0;0,112;;R
ES0031102943943001EY0F;12/10/2025;16;0;1,553;;R
ES0031102943943001EY0F;12/10/2025;17;0;1,222;;R
ES0031102943943001EY0F;12/10/2025;18;0;0,467;;R
ES0031102943943001EY0F;12/10/2025;19;0,19;0;;R
ES0031102943943001EY0F;12/10/2025;20;0,263;0;;R
ES0031102943943001EY0F;12/10/2025;21;0,51;0;;R
ES0031102943943001EY0F;12/10/2025;22;0,345;0;;R
ES0031102943943001EY0F;12/10/2025;23;0,378;0;;R
ES0031102943943001EY0F;12/10/2025;24;0,3;0;;R
ES0031102943943001EY0F;13/10/2025;1;0,214;0;;R
ES0031102943943001EY0F;13/10/2025;2;0,23;0;;R
ES0031102943943001EY0F;13/10/2025;3;0,199;0;;R
ES0031102943943001EY0F;13/10/2025;4;0,217;0;;R
ES0031102943943001EY0F;13/10/2025;5;0,207;0;;R
ES0031102943943001EY0F;13/10/2025;6;0,202;0;;R
ES0031102943943001EY0F;13/10/2025;7;0,223;0;;R
ES0031102943943001EY0F;13/10/2025;8;0,191;0;;R
ES0031102943943001EY0F;13/10/2025;9;0,2;0;;R
ES0031102943943001EY0F;13/10/2025;10;0;0,1;;R
ES0031102943943001EY0F;13/10/2025;11;0;0,766;;R
ES0031102943943001EY0F;13/10/2025;12;0;1,166;;R
ES0031102943943001EY0F;13/10/2025;13;0;1,711;;R
ES0031102943943001EY0F;13/10/2025;14;0;1,21;;R
ES0031102943943001EY0F;13/10/2025;15;0;0,775;;R
ES0031102943943001EY0F;13/10/2025;16;0;1,819;;R
ES0031102943943001EY0F;13/10/2025;17;0;1,509;;R
ES0031102943943001EY0F;13/10/2025;18;0;0,87;;R
ES0031102943943001EY0F;13/10/2025;19;0;0,108;;R
ES0031102943943001EY0F;13/10/2025;20;0,533;0;;R
ES0031102943943001EY0F;13/10/2025;21;0,594;0;;R
ES0031102943943001EY0F;13/10/2025;22;0,475;0;;R
ES0031102943943001EY0F;13/10/2025;23;0,471;0;;R
ES0031102943943001EY0F;13/10/2025;24;0,305;0;;R
ES0031102943943001EY0F;14/10/2025;1;0,32;0;;R
ES0031102943943001EY0F;14/10/2025;2;0,321;0;;R
ES0031102943943001EY0F;14/10/2025;3;0,24;0;;R
ES0031102943943001EY0F;14/10/2025;4;0,217;0;;R
ES0031102943943001EY0F;14/10/2025;5;0,245;0;;R
ES0031102943943001EY0F;14/10/2025;6;0,227;0;;R
ES0031102943943001EY0F;14/10/2025;7;0,212;0;;R
ES0031102943943001EY0F;14/10/2025;8;0,243;0;;R
ES0031102943943001EY0F;14/10/2025;9;0,283;0;;R
ES0031102943943001EY0F;14/10/2025;10;0;0,046;;R
ES0031102943943001EY0F;14/10/2025;11;0;0,207;;R
ES0031102943943001EY0F;14/10/2025;12;0;1,267;;R
ES0031102943943001EY0F;14/10/2025;13;0;2,051;;R
ES0031102943943001EY0F;14/10/2025;14;0;2,212;;R
ES0031102943943001EY0F;14/10/2025;15;0;1,921;;R
ES0031102943943001EY0F;14/10/2025;16;0;1,873;;R
ES0031102943943001EY0F;14/10/2025;17;0;1,467;;R
ES0031102943943001EY0F;14/10/2025;18;0;0,727;;R
ES0031102943943001EY0F;14/10/2025;19;0;0,02;;R
ES0031102943943001EY0F;14/10/2025;20;0,291;0;;R
ES0031102943943001EY0F;14/10/2025;21;0,37;0;;R
ES0031102943943001EY0F;14/10/2025;22;0,372;0;;R
ES0031102943943001EY0F;14/10/2025;23;0,287;0;;R
ES0031102943943001EY0F;14/10/2025;24;0,257;0;;R
ES0031102943943001EY0F;15/10/2025;1;0,257;0;;R
ES0031102943943001EY0F;15/10/2025;2;0,206;0;;R
ES0031102943943001EY0F;15/10/2025;3;0,155;0;;R
ES0031102943943001EY0F;15/10/2025;4;0,167;0;;R
ES0031102943943001EY0F;15/10/2025;5;0,149;0;;R
ES0031102943943001EY0F;15/10/2025;6;0,167;0;;R
ES0031102943943001EY0F;15/10/2025;7;0,145;0;;R
ES0031102943943001EY0F;15/10/2025;8;0,17;0;;R
ES0031102943943001EY0F;15/10/2025;9;0,141;0;;R
ES0031102943943001EY0F;15/10/2025;10;0;0,006;;R
ES0031102943943001EY0F;15/10/2025;11;0,035;0;;R
ES0031102943943001EY0F;15/10/2025;12;0;0,865;;R
ES0031102943943001EY0F;15/10/2025;13;0;0,757;;R
ES0031102943943001EY0F;15/10/2025;14;0;1,588;;R
ES0031102943943001EY0F;15/10/2025;15;0;1,607;;R
ES0031102943943001EY0F;15/10/2025;16;0;1,784;;R
ES0031102943943001EY0F;15/10/2025;17;0;1,396;;R
ES0031102943943001EY0F;15/10/2025;18;0;0,66;;R
ES0031102943943001EY0F;15/10/2025;19;0,022;0;;R
ES0031102943943001EY0F;15/10/2025;20;0,463;0;;R
ES0031102943943001EY0F;15/10/2025;21;0,951;0;;R
ES0031102943943001EY0F;15/10/2025;22;0,612;0;;R
ES0031102943943001EY0F;15/10/2025;23;0,246;0;;R
ES0031102943943001EY0F;15/10/2025;24;0,25;0;;R
ES0031102943943001EY0F;16/10/2025;1;0,198;0;;R
ES0031102943943001EY0F;16/10/2025;2;0,149;0;;R
ES0031102943943001EY0F;16/10/2025;3;0,148;0;;R
ES0031102943943001EY0F;16/10/2025;4;0,149;0;;R
ES0031102943943001EY0F;16/10/2025;5;0,153;0;;R
ES0031102943943001EY0F;16/10/2025;6;0,148;0;;R
ES0031102943943001EY0F;16/10/2025;7;0,154;0;;R
ES0031102943943001EY0F;16/10/2025;8;0,146;0;;R
ES0031102943943001EY0F;16/10/2025;9;0,162;0;;R
ES0031102943943001EY0F;16/10/2025;10;0,349;0;;R
ES0031102943943001EY0F;16/10/2025;11;0,505;0;;R
ES0031102943943001EY0F;16/10/2025;12;0,169;0;;R
ES0031102943943001EY0F;16/10/2025;13;0;0,599;;R
ES0031102943943001EY0F;16/10/2025;14;0;0,595;;R
ES0031102943943001EY0F;16/10/2025;15;0;0,2;;R
ES0031102943943001EY0F;16/10/2025;16;0;1,419;;R
ES0031102943943001EY0F;16/10/2025;17;0;1,098;;R
ES0031102943943001EY0F;16/10/2025;18;0;0,78;;R
ES0031102943943001EY0F;16/10/2025;19;0;0,101;;R
ES0031102943943001EY0F;16/10/2025;20;0,32;0;;R
ES0031102943943001EY0F;16/10/2025;21;0,475;0;;R
ES0031102943943001EY0F;16/10/2025;22;0,38;0;;R
ES0031102943943001EY0F;16/10/2025;23;0,474;0;;R
ES0031102943943001EY0F;16/10/2025;24;0,421;0;;R
ES0031102943943001EY0F;17/10/2025;1;0,355;0;;R
ES0031102943943001EY0F;17/10/2025;2;0,313;0;;R
ES0031102943943001EY0F;17/10/2025;3;0,311;0;;R
ES0031102943943001EY0F;17/10/2025;4;0,311;0;;R
ES0031102943943001EY0F;17/10/2025;5;0,298;0;;R
ES0031102943943001EY0F;17/10/2025;6;0,276;0;;R
ES0031102943943001EY0F;17/10/2025;7;0,287;0;;R
ES0031102943943001EY0F;17/10/2025;8;0,27;0;;R
ES0031102943943001EY0F;17/10/2025;9;0,275;0;;R
ES0031102943943001EY0F;17/10/2025;10;0;0,171;;R
ES0031102943943001EY0F;17/10/2025;11;0;0,463;;R
ES0031102943943001EY0F;17/10/2025;12;0;0,986;;R
ES0031102943943001EY0F;17/10/2025;13;0;1,428;;R
ES0031102943943001EY0F;17/10/2025;14;0;2,066;;R
ES0031102943943001EY0F;17/10/2025;15;0;1,052;;R
ES0031102943943001EY0F;17/10/2025;16;0;1,9;;R
ES0031102943943001EY0F;17/10/2025;17;0;1,511;;R
ES0031102943943001EY0F;17/10/2025;18;0;0,87;;R
ES0031102943943001EY0F;17/10/2025;19;0,046;0;;R
ES0031102943943001EY0F;17/10/2025;20;0,692;0;;R
ES0031102943943001EY0F;17/10/2025;21;0,556;0;;R
ES0031102943943001EY0F;17/10/2025;22;0,404;0;;R
ES0031102943943001EY0F;17/10/2025;23;0,362;0;;R
ES0031102943943001EY0F;17/10/2025;24;0,3;0;;R
ES0031102943943001EY0F;18/10/2025;1;0,276;0;;R
ES0031102943943001EY0F;18/10/2025;2;0,644;0;;R
ES0031102943943001EY0F;18/10/2025;3;0,524;0;;R
ES0031102943943001EY0F;18/10/2025;4;0,616;0;;R
ES0031102943943001EY0F;18/10/2025;5;0,226;0;;R
ES0031102943943001EY0F;18/10/2025;6;0,228;0;;R
ES0031102943943001EY0F;18/10/2025;7;0,226;0;;R
ES0031102943943001EY0F;18/10/2025;8;0,226;0;;R
ES0031102943943001EY0F;18/10/2025;9;0,314;0;;R
ES0031102943943001EY0F;18/10/2025;10;0,314;0;;R
ES0031102943943001EY0F;18/10/2025;11;0;0,155;;R
ES0031102943943001EY0F;18/10/2025;12;0;1,06;;R
ES0031102943943001EY0F;18/10/2025;13;0;1,898;;R
ES0031102943943001EY0F;18/10/2025;14;0;2,118;;R
ES0031102943943001EY0F;18/10/2025;15;0;1,583;;R
ES0031102943943001EY0F;18/10/2025;16;0;1,906;;R
ES0031102943943001EY0F;18/10/2025;17;0;1,594;;R
ES0031102943943001EY0F;18/10/2025;18;0;0,871;;R
ES0031102943943001EY0F;18/10/2025;19;0,05;0;;R
ES0031102943943001EY0F;18/10/2025;20;0,409;0;;R
ES0031102943943001EY0F;18/10/2025;21;0,392;0;;R
ES0031102943943001EY0F;18/10/2025;22;0,29;0;;R
ES0031102943943001EY0F;18/10/2025;23;0,322;0;;R
ES0031102943943001EY0F;18/10/2025;24;0,266;0;;R
ES0031102943943001EY0F;19/10/2025;1;0,286;0;;R
ES0031102943943001EY0F;19/10/2025;2;0,193;0;;R
ES0031102943943001EY0F;19/10/2025;3;0,221;0;;R
ES0031102943943001EY0F;19/10/2025;4;0,191;0;;R
ES0031102943943001EY0F;19/10/2025;5;0,219;0;;R
ES0031102943943001EY0F;19/10/2025;6;0,186;0;;R
ES0031102943943001EY0F;19/10/2025;7;0,22;0;;R
ES0031102943943001EY0F;19/10/2025;8;0,188;0;;R
ES0031102943943001EY0F;19/10/2025;9;0,205;0;;R
ES0031102943943001EY0F;19/10/2025;10;0;0,055;;R
ES0031102943943001EY0F;19/10/2025;11;0;1,013;;R
ES0031102943943001EY0F;19/10/2025;12;0;1,108;;R
ES0031102943943001EY0F;19/10/2025;13;0;0,635;;R
ES0031102943943001EY0F;19/10/2025;14;0;1,391;;R
ES0031102943943001EY0F;19/10/2025;15;0;0,92;;R
ES0031102943943001EY0F;19/10/2025;16;0;1,794;;R
ES0031102943943001EY0F;19/10/2025;17;0;1,594;;R
ES0031102943943001EY0F;19/10/2025;18;0;0,721;;R
ES0031102943943001EY0F;19/10/2025;19;0,516;0;;R
ES0031102943943001EY0F;19/10/2025;20;0,819;0;;R
ES0031102943943001EY0F;19/10/2025;21;0,488;0;;R
ES0031102943943001EY0F;19/10/2025;22;1,195;0;;R
ES0031102943943001EY0F;19/10/2025;23;0,246;0;;R
ES0031102943943001EY0F;19/10/2025;24;0,213;0;;R
ES0031102943943001EY0F;20/10/2025;1;0,173;0;;R
ES0031102943943001EY0F;20/10/2025;2;0,148;0;;R
ES0031102943943001EY0F;20/10/2025;3;0,161;0;;R
ES0031102943943001EY0F;20/10/2025;4;0,143;0;;R
ES0031102943943001EY0F;20/10/2025;5;0,151;0;;R
ES0031102943943001EY0F;20/10/2025;6;0,143;0;;R
ES0031102943943001EY0F;20/10/2025;7;0,149;0;;R
ES0031102943943001EY0F;20/10/2025;8;0,145;0;;R
ES0031102943943001EY0F;20/10/2025;9;0,125;0;;R
ES0031102943943001EY0F;20/10/2025;10;0;0,198;;R
ES0031102943943001EY0F;20/10/2025;11;0;0,853;;R
ES0031102943943001EY0F;20/10/2025;12;0;1,464;;R
ES0031102943943001EY0F;20/10/2025;13;0;2,008;;R
ES0031102943943001EY0F;20/10/2025;14;0;2,175;;R
ES0031102943943001EY0F;20/10/2025;15;0;2,09;;R
ES0031102943943001EY0F;20/10/2025;16;0;1,946;;R
ES0031102943943001EY0F;20/10/2025;17;0;0,814;;R
ES0031102943943001EY0F;20/10/2025;18;0;0,61;;R
ES0031102943943001EY0F;20/10/2025;19;0;0,14;;R
ES0031102943943001EY0F;20/10/2025;20;0,344;0;;R
ES0031102943943001EY0F;20/10/2025;21;0,342;0;;R
ES0031102943943001EY0F;20/10/2025;22;0,3;0;;R
ES0031102943943001EY0F;20/10/2025;23;0,421;0;;R
ES0031102943943001EY0F;20/10/2025;24;0,309;0;;R
ES0031102943943001EY0F;21/10/2025;1;0,305;0;;R
ES0031102943943001EY0F;21/10/2025;2;0,223;0;;R
ES0031102943943001EY0F;21/10/2025;3;0,212;0;;R
ES0031102943943001EY0F;21/10/2025;4;0,221;0;;R
ES0031102943943001EY0F;21/10/2025;5;0,205;0;;R
ES0031102943943001EY0F;21/10/2025;6;0,222;0;;R
ES0031102943943001EY0F;21/10/2025;7;0,205;0;;R
ES0031102943943001EY0F;21/10/2025;8;0,218;0;;R
ES0031102943943001EY0F;21/10/2025;9;0,2;0;;R
ES0031102943943001EY0F;21/10/2025;10;0;0,02;;R
ES0031102943943001EY0F;21/10/2025;11;0;0,955;;R
ES0031102943943001EY0F;21/10/2025;12;0;1,217;;R
ES0031102943943001EY0F;21/10/2025;13;0;1,912;;R
ES0031102943943001EY0F;21/10/2025;14;0;2,171;;R
ES0031102943943001EY0F;21/10/2025;15;0;2,201;;R
ES0031102943943001EY0F;21/10/2025;16;0;1,657;;R
ES0031102943943001EY0F;21/10/2025;17;0;1,584;;R
ES0031102943943001EY0F;21/10/2025;18;0;0,814;;R
ES0031102943943001EY0F;21/10/2025;19;0;0,188;;R
ES0031102943943001EY0F;21/10/2025;20;0,327;0;;R
ES0031102943943001EY0F;21/10/2025;21;0,467;0;;R
ES0031102943943001EY0F;21/10/2025;22;0,663;0;;R
ES0031102943943001EY0F;21/10/2025;23;0,228;0;;R
ES0031102943943001EY0F;21/10/2025;24;0,183;0;;R
ES0031102943943001EY0F;22/10/2025;1;0,149;0;;R
ES0031102943943001EY0F;22/10/2025;2;0,345;0;;R
ES0031102943943001EY0F;22/10/2025;3;0,426;0;;R
ES0031102943943001EY0F;22/10/2025;4;0,478;0;;R
ES0031102943943001EY0F;22/10/2025;5;0,091;0;;R
ES0031102943943001EY0F;22/10/2025;6;0,08;0;;R
ES0031102943943001EY0F;22/10/2025;7;0,095;0;;R
ES0031102943943001EY0F;22/10/2025;8;0,071;0;;R
ES0031102943943001EY0F;22/10/2025;9;0,086;0;;R
ES0031102943943001EY0F;22/10/2025;10;0;0,085;;R
ES0031102943943001EY0F;22/10/2025;11;0;0,799;;R
ES0031102943943001EY0F;22/10/2025;12;0;1,26;;R
ES0031102943943001EY0F;22/10/2025;13;0;1,431;;R
ES0031102943943001EY0F;22/10/2025;14;0;1,762;;R
ES0031102943943001EY0F;22/10/2025;15;0;1,117;;R
ES0031102943943001EY0F;22/10/2025;16;0;1,517;;R
ES0031102943943001EY0F;22/10/2025;17;0;1,268;;R
ES0031102943943001EY0F;22/10/2025;18;0;0,504;;R
ES0031102943943001EY0F;22/10/2025;19;0;0,138;;R
ES0031102943943001EY0F;22/10/2025;20;0,484;0;;R
ES0031102943943001EY0F;22/10/2025;21;0,496;0;;R
ES0031102943943001EY0F;22/10/2025;22;0,346;0;;R
ES0031102943943001EY0F;22/10/2025;23;0,318;0;;R
ES0031102943943001EY0F;22/10/2025;24;0,258;0;;R
ES0031102943943001EY0F;23/10/2025;1;0,296;0;;R
ES0031102943943001EY0F;23/10/2025;2;0,271;0;;R
ES0031102943943001EY0F;23/10/2025;3;0,226;0;;R
ES0031102943943001EY0F;23/10/2025;4;0,195;0;;R
ES0031102943943001EY0F;23/10/2025;5;0,166;0;;R
ES0031102943943001EY0F;23/10/2025;6;0,186;0;;R
ES0031102943943001EY0F;23/10/2025;7;0,196;0;;R
ES0031102943943001EY0F;23/10/2025;8;0,159;0;;R
ES0031102943943001EY0F;23/10/2025;9;0,317;0;;R
ES0031102943943001EY0F;23/10/2025;10;0,021;0;;R
ES0031102943943001EY0F;23/10/2025;11;0;1,039;;R
ES0031102943943001EY0F;23/10/2025;12;0;1,547;;R
ES0031102943943001EY0F;23/10/2025;13;0;2,047;;R
ES0031102943943001EY0F;23/10/2025;14;0;1,633;;R
ES0031102943943001EY0F;23/10/2025;15;0;1,099;;R
ES0031102943943001EY0F;23/10/2025;16;0;1,882;;R
ES0031102943943001EY0F;23/10/2025;17;0;1,541;;R
ES0031102943943001EY0F;23/10/2025;18;0;0,901;;R
ES0031102943943001EY0F;23/10/2025;19;0;0,157;;R
ES0031102943943001EY0F;23/10/2025;20;0,312;0;;R
ES0031102943943001EY0F;23/10/2025;21;0,492;0;;R
ES0031102943943001EY0F;23/10/2025;22;0,796;0;;R
ES0031102943943001EY0F;23/10/2025;23;0,359;0;;R
ES0031102943943001EY0F;23/10/2025;24;0,343;0;;R
ES0031102943943001EY0F;24/10/2025;1;0,268;0;;R
ES0031102943943001EY0F;24/10/2025;2;0,226;0;;R
ES0031102943943001EY0F;24/10/2025;3;0,241;0;;R
ES0031102943943001EY0F;24/10/2025;4;0,212;0;;R
ES0031102943943001EY0F;24/10/2025;5;0,213;0;;R
ES0031102943943001EY0F;24/10/2025;6;0,236;0;;R
ES0031102943943001EY0F;24/10/2025;7;0,216;0;;R
ES0031102943943001EY0F;24/10/2025;8;0,202;0;;R
ES0031102943943001EY0F;24/10/2025;9;0,228;0;;R
ES0031102943943001EY0F;24/10/2025;10;0,053;0;;R
ES0031102943943001EY0F;24/10/2025;11;0;1,038;;R
ES0031102943943001EY0F;24/10/2025;12;0;1,471;;R
ES0031102943943001EY0F;24/10/2025;13;0;1,459;;R
ES0031102943943001EY0F;24/10/2025;14;0;1,687;;R
ES0031102943943001EY0F;24/10/2025;15;0;1,53;;R
